Brand,Benchmark Family,Name,Ticker,Base,Quote,Dissemination,Launch Date,Inception Date,Exchanges,Calculation Window,Factsheet
Kaiko,Single-Asset,Kaiko JUNO Reference Rate SGP,KK_RFR_JUNOUSD_SGP,JUNO,USD,Daily Fixing SGP,"March 04, 2024","September 19, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko JUP Reference Rate ,KK_RFR_JUPUSD,JUP,USD,Real-time (5s),"March 15, 2024","December 18, 2023","Crypto.com, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko JUP Reference Rate LDN,KK_RFR_JUPUSD_LDN,JUP,USD,Daily Fixing LDN,"July 17, 2024","December 18, 2023","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko JUP Reference Rate LDN,KK_RFR_JUPUSD_LDNLF,JUP,USD,Daily Fixing LDN,"January 08, 2025","March 18, 2024","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko JUP Reference Rate NYC,KK_RFR_JUPUSD_NYC,JUP,USD,Daily Fixing NYC,"July 17, 2024","December 18, 2023","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko JUP Reference Rate LDN,KK_RFR_JUPUSD_NYCLF,JUP,USD,Daily Fixing LDN,"May 06, 2025","December 18, 2023","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko JUP Reference Rate SGP,KK_RFR_JUPUSD_SGP,JUP,USD,Daily Fixing SGP,"July 17, 2024","December 18, 2023","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko KAIA Reference Rate ,KK_RFR_KAIAUSD,KAIA,USD,Real-time (5s),"December 13, 2024","December 13, 2024","Crypto.com, OkEX",300s,
Kaiko,Single-Asset,Kaiko KAIA Reference Rate LDN,KK_RFR_KAIAUSD_LDN,KAIA,USD,Daily Fixing LDN,"December 13, 2024","December 13, 2024","Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KAIA Reference Rate LDN,KK_RFR_KAIAUSD_LDNLF,KAIA,USD,Daily Fixing LDN,"January 08, 2025","December 23, 2024","Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KAIA Reference Rate NYC,KK_RFR_KAIAUSD_NYC,KAIA,USD,Daily Fixing NYC,"December 13, 2024","December 13, 2024","Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KAIA Reference Rate LDN,KK_RFR_KAIAUSD_NYCLF,KAIA,USD,Daily Fixing LDN,"May 06, 2025","December 23, 2024","Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KAIA Reference Rate SGP,KK_RFR_KAIAUSD_SGP,KAIA,USD,Daily Fixing SGP,"December 13, 2024","December 13, 2024","Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KAITO Reference Rate ,KK_RFR_KAITOUSD,KAITO,USD,Real-time (5s),"March 24, 2025","March 24, 2025","Crypto.com, Kraken, OkEX",300s,
Kaiko,Single-Asset,Kaiko KAITO Reference Rate LDN,KK_RFR_KAITOUSD_LDN,KAITO,USD,Daily Fixing LDN,"March 24, 2025","March 24, 2025","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KAITO Reference Rate NYC,KK_RFR_KAITOUSD_NYC,KAITO,USD,Daily Fixing NYC,"March 24, 2025","March 24, 2025","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KAITO Reference Rate LDN,KK_RFR_KAITOUSD_NYCLF,KAITO,USD,Daily Fixing LDN,"May 06, 2025","March 24, 2025","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KAITO Reference Rate SGP,KK_RFR_KAITOUSD_SGP,KAITO,USD,Daily Fixing SGP,"March 24, 2025","March 24, 2025","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KAN Reference Rate LDN,KK_RFR_KANUSD_LDN,KAN,USD,Daily Fixing LDN,"March 04, 2024","September 23, 2019",Bitfinex,3600s,
Kaiko,Single-Asset,Kaiko KAN Reference Rate NYC,KK_RFR_KANUSD_NYC,KAN,USD,Daily Fixing NYC,"March 04, 2024","September 23, 2019",Bitfinex,3600s,
Kaiko,Single-Asset,Kaiko KARRAT Reference Rate ,KK_RFR_KARRATUSD,KARRAT,USD,Real-time (5s),"June 24, 2024","June 24, 2024","Crypto.com, KuCoin",300s,
Kaiko,Single-Asset,Kaiko KARRAT Reference Rate LDN,KK_RFR_KARRATUSD_LDN,KARRAT,USD,Daily Fixing LDN,"June 24, 2024","June 24, 2024","Crypto.com, KuCoin",3600s,
Kaiko,Single-Asset,Kaiko KARRAT Reference Rate NYC,KK_RFR_KARRATUSD_NYC,KARRAT,USD,Daily Fixing NYC,"June 24, 2024","June 24, 2024","Crypto.com, KuCoin",3600s,
Kaiko,Single-Asset,Kaiko KARRAT Reference Rate LDN,KK_RFR_KARRATUSD_NYCLF,KARRAT,USD,Daily Fixing LDN,"May 06, 2025","June 24, 2024","Crypto.com, KuCoin",3600s,
Kaiko,Single-Asset,Kaiko KARRAT Reference Rate SGP,KK_RFR_KARRATUSD_SGP,KARRAT,USD,Daily Fixing SGP,"June 24, 2024","June 24, 2024","Crypto.com, KuCoin",3600s,
Kaiko,Single-Asset,Kaiko KAR Reference Rate LDN,KK_RFR_KARUSD_LDN,KAR,USD,Daily Fixing LDN,"March 04, 2024","September 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KAR Reference Rate NYC,KK_RFR_KARUSD_NYC,KAR,USD,Daily Fixing NYC,"March 04, 2024","September 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KAR Reference Rate LDN,KK_RFR_KARUSD_NYCLF,KAR,USD,Daily Fixing LDN,"May 06, 2025","September 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KAS Reference Rate ,KK_RFR_KASUSD,KAS,USD,Real-time (5s),"June 18, 2025","June 18, 2025",Kraken,300s,
Kaiko,Single-Asset,Kaiko KAS Reference Rate LDN,KK_RFR_KASUSD_LDN,KAS,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KAS Reference Rate NYC,KK_RFR_KASUSD_NYC,KAS,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KAS Reference Rate SGP,KK_RFR_KASUSD_SGP,KAS,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KAVA Reference Rate ,KK_RFR_KAVAUSD,KAVA,USD,Real-time (5s),"March 04, 2024","September 21, 2020","Bitfinex, CEX.IO, Crypto.com, Kraken",300s,
Kaiko,Single-Asset,Kaiko KAVA Reference Rate LDN,KK_RFR_KAVAUSD_LDN,KAVA,USD,Daily Fixing LDN,"March 04, 2024","September 21, 2020","Bitfinex, CEX.IO, Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko KAVA Reference Rate LDN,KK_RFR_KAVAUSD_LDNLF,KAVA,USD,Daily Fixing LDN,"January 08, 2025","September 21, 2020","Bitfinex, CEX.IO, Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko KAVA Reference Rate NYC,KK_RFR_KAVAUSD_NYC,KAVA,USD,Daily Fixing NYC,"March 04, 2024","September 21, 2020","Bitfinex, CEX.IO, Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko KAVA Reference Rate LDN,KK_RFR_KAVAUSD_NYCLF,KAVA,USD,Daily Fixing LDN,"May 06, 2025","September 21, 2020","Bitfinex, CEX.IO, Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko KAVA Reference Rate SGP,KK_RFR_KAVAUSD_SGP,KAVA,USD,Daily Fixing SGP,"March 04, 2024","September 21, 2020","Bitfinex, CEX.IO, Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko KDA Reference Rate LDN,KK_RFR_KDAUSD_LDN,KDA,USD,Daily Fixing LDN,"December 13, 2024","December 13, 2024","BinanceUS, Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KDA Reference Rate NYC,KK_RFR_KDAUSD_NYC,KDA,USD,Daily Fixing NYC,"December 13, 2024","December 13, 2024","BinanceUS, Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KDA Reference Rate LDN,KK_RFR_KDAUSD_NYCLF,KDA,USD,Daily Fixing LDN,"May 06, 2025","December 23, 2024","BinanceUS, Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KDA Reference Rate SGP,KK_RFR_KDAUSD_SGP,KDA,USD,Daily Fixing SGP,"December 13, 2024","December 13, 2024","BinanceUS, Crypto.com, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KEEP Reference Rate LDN,KK_RFR_KEEPUSD_LDN,KEEP,USD,Daily Fixing LDN,"March 04, 2024","December 21, 2020",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KEEP Reference Rate NYC,KK_RFR_KEEPUSD_NYC,KEEP,USD,Daily Fixing NYC,"March 04, 2024","December 21, 2020",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KERNEL Reference Rate ,KK_RFR_KERNELUSD,KERNEL,USD,Real-time (5s),"June 18, 2025","June 18, 2025","Crypto.com, Kraken",300s,
Kaiko,Single-Asset,Kaiko KERNEL Reference Rate LDN,KK_RFR_KERNELUSD_LDN,KERNEL,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko KERNEL Reference Rate NYC,KK_RFR_KERNELUSD_NYC,KERNEL,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko KERNEL Reference Rate SGP,KK_RFR_KERNELUSD_SGP,KERNEL,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko KEY Reference Rate LDN,KK_RFR_KEYUSD_LDN,KEY,USD,Daily Fixing LDN,"March 04, 2024","September 19, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KEY Reference Rate NYC,KK_RFR_KEYUSD_NYC,KEY,USD,Daily Fixing NYC,"March 04, 2024","September 19, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KEY Reference Rate LDN,KK_RFR_KEYUSD_NYCLF,KEY,USD,Daily Fixing LDN,"May 06, 2025","September 19, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KEY Reference Rate SGP,KK_RFR_KEYUSD_SGP,KEY,USD,Daily Fixing SGP,"March 04, 2024","September 19, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KINT Reference Rate LDN,KK_RFR_KINTUSD_LDN,KINT,USD,Daily Fixing LDN,"March 04, 2024","March 21, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KINT Reference Rate NYC,KK_RFR_KINTUSD_NYC,KINT,USD,Daily Fixing NYC,"March 04, 2024","March 21, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KINT Reference Rate SGP,KK_RFR_KINTUSD_SGP,KINT,USD,Daily Fixing SGP,"March 04, 2024","March 21, 2022",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KIN Reference Rate LDN,KK_RFR_KINUSD_LDN,KIN,USD,Daily Fixing LDN,"September 23, 2024","September 23, 2024",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KIN Reference Rate NYC,KK_RFR_KINUSD_NYC,KIN,USD,Daily Fixing NYC,"September 23, 2024","September 23, 2024",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KIN Reference Rate SGP,KK_RFR_KINUSD_SGP,KIN,USD,Daily Fixing SGP,"September 23, 2024","September 23, 2024",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KMNO Reference Rate LDN,KK_RFR_KMNOUSD_LDN,KMNO,USD,Daily Fixing LDN,"December 13, 2024","December 13, 2024","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KMNO Reference Rate NYC,KK_RFR_KMNOUSD_NYC,KMNO,USD,Daily Fixing NYC,"December 13, 2024","December 13, 2024","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KMNO Reference Rate LDN,KK_RFR_KMNOUSD_NYCLF,KMNO,USD,Daily Fixing LDN,"May 06, 2025","December 23, 2024","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KMNO Reference Rate SGP,KK_RFR_KMNOUSD_SGP,KMNO,USD,Daily Fixing SGP,"December 13, 2024","December 13, 2024","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko KNC Reference Rate LDN,KK_RFR_KNCUSD_LDN,KNC,USD,Daily Fixing LDN,"March 04, 2024","December 18, 2017","Crypto.com, Kraken, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko KNC Reference Rate NYC,KK_RFR_KNCUSD_NYC,KNC,USD,Daily Fixing NYC,"March 04, 2024","December 18, 2017","Crypto.com, Kraken, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko KNC Reference Rate LDN,KK_RFR_KNCUSD_NYCLF,KNC,USD,Daily Fixing LDN,"May 06, 2025","December 18, 2017","Crypto.com, Kraken, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko KNC Reference Rate SGP,KK_RFR_KNCUSD_SGP,KNC,USD,Daily Fixing SGP,"March 04, 2024","December 18, 2017","Crypto.com, Kraken, OkEX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko KOBAN Reference Rate LDN,KK_RFR_KOBANUSD_LDN,KOBAN,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KOBAN Reference Rate NYC,KK_RFR_KOBANUSD_NYC,KOBAN,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KOBAN Reference Rate SGP,KK_RFR_KOBANUSD_SGP,KOBAN,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KP3R Reference Rate LDN,KK_RFR_KP3RUSD_LDN,KP3R,USD,Daily Fixing LDN,"March 04, 2024","December 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KP3R Reference Rate NYC,KK_RFR_KP3RUSD_NYC,KP3R,USD,Daily Fixing NYC,"March 04, 2024","December 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KP3R Reference Rate SGP,KK_RFR_KP3RUSD_SGP,KP3R,USD,Daily Fixing SGP,"March 04, 2024","December 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko KSM Reference Rate ,KK_RFR_KSMUSD,KSM,USD,Real-time (5s),"March 04, 2024","December 21, 2020","Crypto.com, Kraken",300s,
Kaiko,Single-Asset,Kaiko KSM Reference Rate LDN,KK_RFR_KSMUSD_LDN,KSM,USD,Daily Fixing LDN,"March 04, 2024","December 21, 2020","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko KSM Reference Rate LDN,KK_RFR_KSMUSD_LDNLF,KSM,USD,Daily Fixing LDN,"January 08, 2025","December 21, 2020","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko KSM Reference Rate NYC,KK_RFR_KSMUSD_NYC,KSM,USD,Daily Fixing NYC,"March 04, 2024","December 21, 2020","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko KSM Reference Rate LDN,KK_RFR_KSMUSD_NYCLF,KSM,USD,Daily Fixing LDN,"May 06, 2025","December 21, 2020","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko KSM Reference Rate SGP,KK_RFR_KSMUSD_SGP,KSM,USD,Daily Fixing SGP,"March 04, 2024","December 21, 2020","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko L3 Reference Rate LDN,KK_RFR_L3USD_LDN,L3,USD,Daily Fixing LDN,"September 23, 2024","September 23, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko L3 Reference Rate NYC,KK_RFR_L3USD_NYC,L3,USD,Daily Fixing NYC,"September 23, 2024","September 23, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko L3 Reference Rate LDN,KK_RFR_L3USD_NYCLF,L3,USD,Daily Fixing LDN,"May 06, 2025","September 23, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko L3 Reference Rate SGP,KK_RFR_L3USD_SGP,L3,USD,Daily Fixing SGP,"September 23, 2024","September 23, 2024","Crypto.com, Kraken",3600s,
Kaiko,Single-Asset,Kaiko LADYS Reference Rate ,KK_RFR_LADYSUSD,LADYS,USD,Real-time (5s),"December 13, 2024","December 13, 2024",Crypto.com,300s,
Kaiko,Single-Asset,Kaiko LADYS Reference Rate LDN,KK_RFR_LADYSUSD_LDN,LADYS,USD,Daily Fixing LDN,"December 13, 2024","December 13, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko LADYS Reference Rate NYC,KK_RFR_LADYSUSD_NYC,LADYS,USD,Daily Fixing NYC,"December 13, 2024","December 13, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko LADYS Reference Rate LDN,KK_RFR_LADYSUSD_NYCLF,LADYS,USD,Daily Fixing LDN,"May 06, 2025","December 23, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko LADYS Reference Rate SGP,KK_RFR_LADYSUSD_SGP,LADYS,USD,Daily Fixing SGP,"December 13, 2024","December 13, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko LAYER Reference Rate LDN,KK_RFR_LAYERUSD_LDN,LAYER,USD,Daily Fixing LDN,"March 24, 2025","March 24, 2025","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko LAYER Reference Rate SGP,KK_RFR_LAYERUSD_SGP,LAYER,USD,Daily Fixing SGP,"March 24, 2025","March 24, 2025","Crypto.com, Kraken, OkEX",3600s,
Kaiko,Single-Asset,Kaiko LCX Reference Rate ,KK_RFR_LCXUSD,LCX,USD,Real-time (5s),"March 04, 2024","December 20, 2021",Kraken,300s,
Kaiko,Single-Asset,Kaiko LCX Reference Rate LDN,KK_RFR_LCXUSD_LDN,LCX,USD,Daily Fixing LDN,"March 04, 2024","December 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko LCX Reference Rate NYC,KK_RFR_LCXUSD_NYC,LCX,USD,Daily Fixing NYC,"March 04, 2024","December 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko LCX Reference Rate LDN,KK_RFR_LCXUSD_NYCLF,LCX,USD,Daily Fixing LDN,"May 06, 2025","December 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko LCX Reference Rate SGP,KK_RFR_LCXUSD_SGP,LCX,USD,Daily Fixing SGP,"March 04, 2024","December 20, 2021",Kraken,3600s,
Kaiko,Single-Asset,Kaiko LDO Reference Rate ,KK_RFR_LDOUSD,LDO,USD,Real-time (5s),"March 04, 2024","March 21, 2022","Bitfinex, Bitso, Crypto.com, Gemini, Kraken",300s,
Kaiko,Single-Asset,Kaiko LDO Reference Rate LDN,KK_RFR_LDOUSD_LDN,LDO,USD,Daily Fixing LDN,"March 04, 2024","March 21, 2022","Bitso, Crypto.com, EDX Markets, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko LDO Reference Rate LDN,KK_RFR_LDOUSD_LDNLF,LDO,USD,Daily Fixing LDN,"January 08, 2025","March 21, 2022","Bitso, Crypto.com, EDX Markets, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko LDO Reference Rate NYC,KK_RFR_LDOUSD_NYC,LDO,USD,Daily Fixing NYC,"March 04, 2024","March 21, 2022","Bitfinex, Bitso, Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko LDO Reference Rate LDN,KK_RFR_LDOUSD_NYCLF,LDO,USD,Daily Fixing LDN,"May 06, 2025","March 21, 2022","Bitfinex, Bitso, Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko LDO Reference Rate SGP,KK_RFR_LDOUSD_SGP,LDO,USD,Daily Fixing SGP,"March 04, 2024","March 21, 2022","Bitfinex, Bitso, Crypto.com, EDX Markets, Kraken",3600s,
Kaiko,Single-Asset,Kaiko LEASH Reference Rate LDN,KK_RFR_LEASHUSD_LDN,LEASH,USD,Daily Fixing LDN,"December 13, 2024","December 13, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko LEASH Reference Rate NYC,KK_RFR_LEASHUSD_NYC,LEASH,USD,Daily Fixing NYC,"December 13, 2024","December 13, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko LEASH Reference Rate LDN,KK_RFR_LEASHUSD_NYCLF,LEASH,USD,Daily Fixing LDN,"May 06, 2025","December 23, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko LEASH Reference Rate SGP,KK_RFR_LEASHUSD_SGP,LEASH,USD,Daily Fixing SGP,"December 13, 2024","December 13, 2024",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko LEO Reference Rate LDN,KK_RFR_LEOUSD_LDN,LEO,USD,Daily Fixing LDN,"February 28, 2024","June 17, 2019",Bitfinex,3600s,
Kaiko,Single-Asset,Kaiko LEO Reference Rate LDN,KK_RFR_LEOUSD_LDNLF,LEO,USD,Daily Fixing LDN,"January 08, 2025","June 17, 2019",Bitfinex,3600s,
Kaiko,Single-Asset,Kaiko LEO Reference Rate NYC,KK_RFR_LEOUSD_NYC,LEO,USD,Daily Fixing NYC,"February 28, 2024","June 17, 2019",Bitfinex,3600s,
Kaiko,Single-Asset,Kaiko LEO Reference Rate LDN,KK_RFR_LEOUSD_NYCLF,LEO,USD,Daily Fixing LDN,"May 06, 2025","June 17, 2019",Bitfinex,3600s,
Kaiko,Single-Asset,Kaiko LEO Reference Rate SGP,KK_RFR_LEOUSD_SGP,LEO,USD,Daily Fixing SGP,"February 28, 2024","June 17, 2019",Bitfinex,3600s,
Kaiko,Single-Asset,Kaiko LINK Reference Rate ,KK_RFR_LINKUSD,LINK,USD,Real-time (5s),"September 20, 2022","December 17, 2018","Crypto.com, EDX Markets, Itbit, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko LINK Reference Rate LDN,KK_RFR_LINKUSD_LDN,LINK,USD,Daily Fixing LDN,"September 20, 2022","December 17, 2018","Crypto.com, EDX Markets, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko LINK Reference Rate LDN,KK_RFR_LINKUSD_LDNLF,LINK,USD,Daily Fixing LDN,"January 08, 2025","December 17, 2018","Crypto.com, EDX Markets, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko LINK Reference Rate NYC,KK_RFR_LINKUSD_NYC,LINK,USD,Daily Fixing NYC,"September 20, 2022","December 17, 2018","Crypto.com, EDX Markets, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko LINK Reference Rate LDN,KK_RFR_LINKUSD_NYCLF,LINK,USD,Daily Fixing LDN,"May 06, 2025","December 17, 2018","Crypto.com, EDX Markets, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko LINK Reference Rate SGP,KK_RFR_LINKUSD_SGP,LINK,USD,Daily Fixing SGP,"September 20, 2022","December 17, 2018","Bitfinex, Crypto.com, EDX Markets, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko LIT Reference Rate LDN,KK_RFR_LITUSD_LDN,LIT,USD,Daily Fixing LDN,"March 04, 2024","March 20, 2023",Kraken,3600s,
Kaiko,Single-Asset,Kaiko LIT Reference Rate NYC,KK_RFR_LITUSD_NYC,LIT,USD,Daily Fixing NYC,"March 04, 2024","March 20, 2023",Kraken,3600s,
Kaiko,Single-Asset,Kaiko LIT Reference Rate LDN,KK_RFR_LITUSD_NYCLF,LIT,USD,Daily Fixing LDN,"May 06, 2025","March 20, 2023",Kraken,3600s,
Kaiko,Single-Asset,Kaiko LIT Reference Rate SGP,KK_RFR_LITUSD_SGP,LIT,USD,Daily Fixing SGP,"March 04, 2024","March 20, 2023",Kraken,3600s,
Kaiko,Single-Asset,Kaiko LMWR Reference Rate ,KK_RFR_LMWRUSD,LMWR,USD,Real-time (5s),"March 04, 2024","June 19, 2023","Crypto.com, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko LMWR Reference Rate LDN,KK_RFR_LMWRUSD_LDN,LMWR,USD,Daily Fixing LDN,"March 04, 2024","June 19, 2023","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko LMWR Reference Rate NYC,KK_RFR_LMWRUSD_NYC,LMWR,USD,Daily Fixing NYC,"March 04, 2024","June 19, 2023","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko LMWR Reference Rate LDN,KK_RFR_LMWRUSD_NYCLF,LMWR,USD,Daily Fixing LDN,"May 06, 2025","June 19, 2023","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko LMWR Reference Rate SGP,KK_RFR_LMWRUSD_SGP,LMWR,USD,Daily Fixing SGP,"March 04, 2024","June 19, 2023","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko LOCKIN Reference Rate LDN,KK_RFR_LOCKINUSD_LDN,LOCKIN,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko LOCKIN Reference Rate NYC,KK_RFR_LOCKINUSD_NYC,LOCKIN,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko LOFI Reference Rate LDN,KK_RFR_LOFIUSD_LDN,LOFI,USD,Daily Fixing LDN,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko LOFI Reference Rate NYC,KK_RFR_LOFIUSD_NYC,LOFI,USD,Daily Fixing NYC,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko LOFI Reference Rate SGP,KK_RFR_LOFIUSD_SGP,LOFI,USD,Daily Fixing SGP,"June 18, 2025","June 18, 2025",Kraken,3600s,
Kaiko,Single-Asset,Kaiko LOKA Reference Rate LDN,KK_RFR_LOKAUSD_LDN,LOKA,USD,Daily Fixing LDN,"March 04, 2024","September 19, 2022",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko LOKA Reference Rate NYC,KK_RFR_LOKAUSD_NYC,LOKA,USD,Daily Fixing NYC,"March 04, 2024","September 19, 2022",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko LOKA Reference Rate SGP,KK_RFR_LOKAUSD_SGP,LOKA,USD,Daily Fixing SGP,"March 04, 2024","September 19, 2022",Crypto.com,3600s,
Kaiko,Single-Asset,Kaiko LPT Reference Rate ,KK_RFR_LPTUSD,LPT,USD,Real-time (5s),"March 04, 2024","June 21, 2021","BinanceUS, Crypto.com, Gemini, Kraken, OkEX",300s,
Kaiko,Single-Asset,Kaiko LPT Reference Rate LDN,KK_RFR_LPTUSD_LDN,LPT,USD,Daily Fixing LDN,"March 04, 2024","June 21, 2021","BinanceUS, Crypto.com, Gemini, Kraken, OkEX",3600s,
